,size,treatment,animal,dimension,Embedding
6086,-3.8439761758329065,SHM,10,10,head
6087,-4.719571725525818,SHM,10,11,head
6088,-5.595510552212607,SHM,10,12,head
6089,-6.061278057251161,SHM,10,13,head
6090,-6.169835183337589,SHM,10,14,head
6091,-6.573419653576178,SHM,10,15,head
6092,-7.800449966404343,SHM,10,16,head
6093,-7.944503858736526,SHM,10,17,head
6094,-6.92860253001314,SHM,10,18,head
6095,-6.794519013924239,SHM,10,19,head
6096,-6.950804864983332,SHM,10,20,head
6097,-7.221764323953283,SHM,10,21,head
6098,-7.326885839977116,SHM,10,22,head
6099,-7.521406923416938,SHM,10,23,head
6100,-7.937155299061914,SHM,10,24,head
6101,-8.172848130521526,SHM,10,25,head
6102,-8.489435964294081,SHM,10,26,head
6103,-8.565316533902156,SHM,10,27,head
6104,-8.009455374474145,SHM,10,28,head
6105,-8.239436760652996,SHM,10,29,head
6106,-9.048439584362603,SHM,10,30,head
6107,-9.005522405143068,SHM,10,31,head
6108,-10.09081836724588,SHM,10,32,head
6109,-9.893497374851377,SHM,10,33,head
6110,-8.46977277428053,SHM,10,34,head
6111,-9.079090818770663,SHM,10,35,head
6112,-9.945254314557326,SHM,10,36,head
6113,-9.062573202733716,SHM,10,37,head
6114,-8.851168389685247,SHM,10,38,head
6115,-9.838748117821384,SHM,10,39,head
6116,-10.392889894181446,SHM,10,40,head
6117,-9.148530770832156,SHM,10,41,head
6118,-9.303720313788023,SHM,10,42,head
6119,-9.957521819231584,SHM,10,43,head
6120,-9.628360416923249,SHM,10,44,head
6121,-9.495686123635348,SHM,10,45,head
6122,-9.865926523716254,SHM,10,46,head
6123,-10.882691788091758,SHM,10,47,head
6124,-10.757887573006618,SHM,10,48,head
6125,-10.02665444779778,SHM,10,49,head
6126,-10.077777041137313,SHM,10,50,head
6127,-10.83972699657966,SHM,10,51,head
6128,-10.845848768524924,SHM,10,52,head
6129,-10.423272618991273,SHM,10,53,head
6130,-11.275936197114389,SHM,10,54,head
6131,-11.626009341708674,SHM,10,55,head
6132,-10.992155030410729,SHM,10,56,head
6133,-11.039557739764327,SHM,10,57,head
6134,-10.95739067518031,SHM,10,58,head
6135,-11.108716804322825,SHM,10,59,head
6136,6.745664320848144,SHM,10,1,6-Dimensional
6137,6.626869532938066,SHM,10,2,6-Dimensional
6138,3.8824444201486674,SHM,10,3,6-Dimensional
6139,2.848170585566996,SHM,10,4,6-Dimensional
6140,0.5650053326826615,SHM,10,5,6-Dimensional
6141,0.47275130272965754,SHM,10,6,6-Dimensional
6142,-0.7816332217433183,SHM,10,7,6-Dimensional
6143,-0.697746975399861,SHM,10,8,6-Dimensional
6144,-2.571535024030461,SHM,10,9,6-Dimensional
6145,-2.2660093924194316,SHM,10,10,6-Dimensional
6146,-2.0132606640687296,SHM,10,11,6-Dimensional
6147,-3.2616847944844536,SHM,10,12,6-Dimensional
6148,-3.392865685411587,SHM,10,13,6-Dimensional
6149,-4.1766451208468025,SHM,10,14,6-Dimensional
6150,-2.6103630272523217,SHM,10,15,6-Dimensional
6151,-4.242915174603426,SHM,10,16,6-Dimensional
6152,-5.5636426884715195,SHM,10,17,6-Dimensional
6153,-5.177444167539104,SHM,10,18,6-Dimensional
6154,-6.410471065397855,SHM,10,19,6-Dimensional
6155,-4.967598953416554,SHM,10,20,6-Dimensional
